-  Epoch: 40, train/loss: 0.734, train/accu: 0.784, memory: 0.143GB, iter: 100
-  Epoch: 40, train/loss: 0.736, train/accu: 0.781, memory: 0.105GB, iter: 150
-  Epoch: 40, train/loss: 0.745, train/accu: 0.780, memory: 0.105GB, iter: 200
-  Epoch: 40, train/loss: 0.734, train/accu: 0.782, memory: 0.139GB, iter: 250
-  Epoch: 40, train/loss: 0.740, train/accu: 0.783, memory: 0.127GB, iter: 300
-  Epoch: 41, train/loss: 0.847, train/accu: 0.750, memory: 0.092GB, iter: 0
-  Epoch: 41, train/loss: 0.777, train/accu: 0.761, memory: 0.137GB, iter: 50
-  Epoch: 41, train/loss: 0.774, train/accu: 0.766, memory: 0.107GB, iter: 100
-  Epoch: 41, train/loss: 0.772, train/accu: 0.767, memory: 0.145GB, iter: 150
-  Epoch: 41, train/loss: 0.767, train/accu: 0.769, memory: 0.139GB, iter: 200
-  Epoch: 41, train/loss: 0.759, train/accu: 0.774, memory: 0.135GB, iter: 250
-  Epoch: 41, train/loss: 0.764, train/accu: 0.772, memory: 0.100GB, iter: 300
-  Epoch: 42, train/loss: 0.848, train/accu: 0.719, memory: 0.123GB, iter: 0
-  Epoch: 42, train/loss: 0.734, train/accu: 0.781, memory: 0.107GB, iter: 50
-  Epoch: 42, train/loss: 0.721, train/accu: 0.790, memory: 0.107GB, iter: 100
-  Epoch: 42, train/loss: 0.755, train/accu: 0.777, memory: 0.096GB, iter: 150
-  Epoch: 42, train/loss: 0.759, train/accu: 0.774, memory: 0.098GB, iter: 200
-  Epoch: 42, train/loss: 0.753, train/accu: 0.777, memory: 0.143GB, iter: 250
-  Epoch: 42, train/loss: 0.751, train/accu: 0.777, memory: 0.107GB, iter: 300
-  Epoch: 43, train/loss: 0.801, train/accu: 0.688, memory: 0.105GB, iter: 0
-  Epoch: 43, train/loss: 0.747, train/accu: 0.782, memory: 0.107GB, iter: 50
-  Epoch: 43, train/loss: 0.730, train/accu: 0.782, memory: 0.102GB, iter: 100
-  Epoch: 43, train/loss: 0.744, train/accu: 0.782, memory: 0.143GB, iter: 150
-  Epoch: 43, train/loss: 0.747, train/accu: 0.782, memory: 0.102GB, iter: 200
-  Epoch: 43, train/loss: 0.740, train/accu: 0.784, memory: 0.139GB, iter: 250
-  Epoch: 43, train/loss: 0.738, train/accu: 0.784, memory: 0.102GB, iter: 300
-  Epoch: 44, train/loss: 0.842, train/accu: 0.750, memory: 0.098GB, iter: 0
-  Epoch: 44, train/loss: 0.829, train/accu: 0.755, memory: 0.100GB, iter: 50
-  Epoch: 44, train/loss: 0.766, train/accu: 0.767, memory: 0.137GB, iter: 100
